day,time,person,x,y,z
0,8.253638,1,-30.92546,-5.598987,-13.7660942
0,8.255342,1,-32.5490875,-8.383891,-11.2076607
0,8.257009,1,-31.3016586,-8.904941,-9.1908
0,8.258726,1,-27.26856,-8.912197,-9.150131
0,8.2604,1,-23.2527142,-8.926495,-9.179857
0,8.262092,1,-19.1908665,-8.933346,-9.209919
0,8.263804,1,-15.0808678,-8.933346,-9.240339
0,8.265475,1,-11.0707293,-8.933346,-9.270018
0,8.26718,1,-6.97759151,-8.933346,-9.300312
0,8.268881,1,-2.89728928,-8.933346,-9.330511
0,8.270551,1,1.10887337,-8.933346,-9.360157
0,8.272268,1,5.23116875,-8.933346,-9.390667
0,8.371644,1,5.81603432,-8.933346,-9.394995
0,8.373336,1,3.80500412,-8.933346,-9.419437
0,8.375004,1,-0.197086334,-8.933346,-9.468084
0,8.376716,1,-4.306525,-8.933346,-9.518036
0,8.378401,1,-8.349344,-8.933345,-9.567179
0,8.380112,1,-12.4547787,-8.933346,-9.617083
0,8.381788,1,-16.47894,-8.933346,-9.666002
0,8.383499,1,-20.5791988,-8.933346,-9.744173
0,8.385204,1,-24.5605221,-8.902731,-9.941496
0,8.386892,1,-28.5044422,-8.831979,-10.2050934
0,8.388589,1,-32.449543,-8.782259,-10.518259
0,8.39029,1,-33.7838,-8.071975,-11.7103653
0,8.392,1,-31.3661537,-6.039345,-13.4590816
0,8.393677,1,-28.73249,-3.49359465,-14.4348955
0,8.395345,1,-25.76733,-0.711453557,-13.2604675
0,8.397053,1,-22.6938629,1.49852479,-10.92466
0,8.398732,1,-19.1631889,1.56665456,-9.495266
0,8.400438,1,-18.0531578,1.56665456,-11.0149984
0,8.402139,1,-20.1184788,1.56665456,-14.36052
0,8.403833,1,-22.33118,1.56665456,-17.7717342
0,8.405514,1,-24.5288963,1.56665456,-21.1116619
0,8.407214,1,-25.6975174,1.59690356,-23.4666653
0,8.408915,1,-22.8536186,1.56665456,-25.2962818
0,8.41060448,1,-20.21,1.56665456,-26.6
0,9.096307,1,-20.21,1.56665456,-26.6
0,9.097976,1,-22.2316914,1.56665456,-25.4391
0,9.099649,1,-25.6974277,1.595237,-23.449913
0,9.101319,1,-28.39444,1.56665456,-23.84979
0,9.102987,1,-29.0513039,1.56665456,-27.54814
0,9.104657,1,-29.4999123,1.56665456,-31.5292931
0,9.106323,1,-29.8200054,1.56665456,-34.3700027
0,9.32875,1,-29.8200054,1.56665456,-34.3700027
0,9.33042,1,-29.3542252,1.56665456,-32.08378
0,9.332091,1,-28.5532246,1.56665456,-28.1520882
0,9.333764,1,-26.8025684,1.56665456,-24.6351585
0,9.335434,1,-25.11449,1.56665456,-22.2383919
0,9.337105,1,-25.6532745,1.58772457,-22.93805
0,9.338774,1,-23.6820221,1.56665456,-24.85704
0,9.340442,1,-20.3322144,1.56665456,-26.5386448
0,9.507143,1,-20.21,1.56665456,-26.6
0,9.508811,1,-22.0978775,1.56665456,-25.238018
0,9.510482,1,-25.3240089,1.58241618,-22.8951416
0,9.512154,1,-25.87362,1.56665456,-19.90292
0,9.513824,1,-23.27643,1.56665456,-16.91688
0,9.515496,1,-20.8454285,1.56665456,-13.9715471
0,9.517165,1,-19.8119583,1.56665456,-10.2162418
0,9.518835,1,-21.3578148,1.56665456,-7.044798
0,9.543845,1,-22.02,1.56665456,-5.13999
0,9.545517,1,-21.23695,1.56665456,-7.33283234
0,9.547188,1,-19.5342445,1.56665456,-10.8282413
0,9.548858,1,-20.8654575,1.56665456,-14.3919868
0,9.550525,1,-22.8148117,1.56665456,-17.88593
0,9.552193,1,-24.76773,1.56665456,-21.3262138
0,9.553865,1,-25.2594,1.56665456,-24.3489685
0,9.555534,1,-22.1189537,1.56665456,-25.987587
0,10.2140532,1,-20.21,1.56665456,-26.6
0,10.2157259,1,-22.1075,1.56665456,-25.2310581
0,10.2173967,1,-25.33162,1.58115077,-22.8875484
0,10.2190676,1,-25.86638,1.56665456,-19.88905
0,10.2207394,1,-23.26662,1.56665456,-16.9048424
0,10.2224121,1,-20.7939548,1.56665456,-13.8628521
0,10.22408,1,-19.5092087,1.56665456,-10.0936565
0,10.2257471,1,-18.77974,1.56665456,-6.26721573
0,10.227417,1,-19.9906578,1.56665456,-2.462675
0,10.25242,1,-22.09,1.56665456,-1.35998726
0,10.2540979,1,-20.1007881,1.56665456,-2.59168053
0,10.2557669,1,-18.7646732,1.56665456,-5.992491
0,10.2574348,1,-19.4109688,1.56665456,-9.886396
0,10.2591076,1,-19.98631,1.56665456,-11.9262257
0,10.2607794,1,-21.2504234,1.56665456,-14.6837187
0,10.2624474,1,-23.1228123,1.56665456,-18.2223377
0,10.2641163,1,-24.991951,1.56665456,-21.68415
0,10.2657843,1,-25.0533886,1.56665456,-24.6522961
0,10.2674532,1,-21.6534977,1.56665456,-26.1399632
0,11.2343626,1,-20.21,1.56665456,-26.6
0,11.2360325,1,-22.1017532,1.56665456,-25.2352047
0,11.2377033,1,-25.3254623,1.58217156,-22.8936615
0,11.2393742,1,-25.8638344,1.56665456,-19.96563
0,11.241044,1,-23.22153,1.56665456,-17.0157
0,11.2427139,1,-20.5053387,1.56665456,-14.0694237
0,11.244381,1,-17.7937241,1.56665456,-11.128149
0,11.246048,1,-13.1771393,1.56665456,-9.337839
0,11.247715,1,-9.347168,1.56665456,-8.575142
0,11.3133507,1,-9.0199995,1.56665456,-8.509989
0,11.3150177,1,-11.3084984,1.56665456,-8.94306
0,11.3166876,1,-16.2476425,1.56665456,-9.833328
0,11.3183575,1,-19.3854446,1.56665456,-11.74953
0,11.3200283,1,-21.34056,1.56665456,-15.2504349
0,11.3216991,1,-23.2954178,1.56665456,-18.750864
0,11.3233709,1,-25.2365265,1.56665456,-22.1939049
0,11.3250427,1,-24.7694283,1.56665456,-24.9337616
0,11.3267126,1,-21.1610126,1.56665456,-26.2959538
0,11.5684128,1,-20.21,1.56665456,-26.6
0,11.57008,1,-22.0823879,1.56665456,-25.2794685
0,11.5717468,1,-25.351326,1.5950321,-22.973999
0,11.5734186,1,-28.63021,1.56665456,-20.6615181
0,11.5750866,1,-31.9024868,1.56665456,-18.3557358
0,11.5767536,1,-35.0882149,1.56665456,-16.0133038
0,11.5784206,1,-37.256218,1.56665456,-12.7255573
0,11.5800924,1,-38.7616043,1.56665456,-9.007904
0,11.5817642,1,-40.7444954,1.56665456,-5.90294456
0,11.5834312,1,-44.5882225,1.56665456,-5.710085
0,11.5851021,1,-48.59584,1.56665456,-5.732992
0,11.586772,1,-51.57002,1.56665456,-5.74998665
0,11.7303791,1,-51.57002,1.56665456,-5.74998665
0,11.732048,1,-49.24443,1.56665456,-5.91070366
0,11.733716,1,-45.258297,1.56665456,-6.17149925
0,11.73539,1,-41.30463,1.56665456,-6.44930267
0,11.7370567,1,-38.3246,1.56665456,-8.663708
0,11.7387276,1,-37.284687,1.56665456,-12.4693127
0,11.7403994,1,-35.24832,1.56665456,-15.8123722
0,11.7420692,1,-32.1284828,1.56665456,-18.2948513
0,11.743742,1,-28.8357582,1.56665456,-20.5893211
0,11.7454138,1,-25.5439568,1.57938719,-22.88314
0,11.74708,1,-22.2619114,1.56665456,-25.1701736
0,11.7487507,1,-20.21,1.56665456,-26.6
0,11.8404427,1,-20.21,1.56665456,-26.6
0,11.8421125,1,-22.09094,1.56665456,-25.27344
0,11.84378,1,-25.360836,1.59390354,-22.9672832
0,11.8454533,1,-28.6434517,1.56665456,-20.6521816
0,11.8471222,1,-31.916666,1.56665456,-18.35005
0,11.848794,1,-35.10518,1.56665456,-15.9925671
0,11.8504667,1,-37.2716064,1.56665456,-12.6884556
0,11.8521385,1,-38.7772522,1.56665456,-8.969545
0,11.8538074,1,-40.7909546,1.56665456,-5.906267
0,11.8554764,1,-44.651474,1.56665456,-5.71136665
0,11.8571491,1,-48.6676559,1.56665456,-5.733782
0,11.8588209,1,-51.57002,1.56665456,-5.74998665
0,11.9539843,1,-51.57002,1.56665456,-5.74998665
0,11.955657,1,-49.2374878,1.56665456,-5.91118431
0,11.957325,1,-45.2496071,1.56665456,-6.17538261
0,11.9589968,1,-41.3007736,1.56665456,-6.45046043
0,11.9606638,1,-38.3193626,1.56665456,-8.668867
0,11.9623346,1,-37.2737236,1.56665456,-12.5001221
0,11.96401,1,-35.2206573,1.56665456,-15.8430023
0,11.9656792,1,-32.0974731,1.56665456,-18.3143787
0,11.9673471,1,-28.8119087,1.56665456,-20.60444
0,11.9690151,1,-25.5279732,1.581117,-22.8933525
0,11.9706831,1,-22.244072,1.56665456,-25.1822453
0,12.1293869,1,-20.21,1.56665456,-26.6
0,12.1310549,1,-22.0667057,1.56665456,-25.2604847
0,12.1327238,1,-25.291296,1.58720851,-22.92378
0,12.1343937,1,-25.8842182,1.56665456,-19.9289551
0,12.1360664,1,-23.2941914,1.56665456,-16.93806
0,12.1377354,1,-20.82134,1.56665456,-13.9832325
0,12.1394091,1,-19.8407383,1.56665456,-10.2450371
0,12.1410789,1,-20.9700661,1.56665456,-8.579237
0,12.14275,1,-23.34115,1.56665456,-10.3903866
0,12.1444168,1,-25.4505043,0.043111682,-12.6261873
0,12.1460848,1,-27.63905,-2.51310778,-14.2330656
0,12.1477509,1,-30.7256012,-5.366678,-13.8779316
0,12.1494179,1,-32.4640656,-8.109841,-11.5107689
0,12.1510906,1,-31.51141,-8.90399551,-9.321733
0,12.1527615,1,-27.6588516,-8.910487,-9.216707
0,12.1544323,1,-23.6481686,-8.924805,-9.23807
0,12.156105,1,-19.63501,-8.933346,-9.259445
0,12.1577759,1,-15.6248035,-8.933346,-9.280806
0,12.1594429,1,-11.6227913,-8.933346,-9.30211449
0,12.1611156,1,-7.609703,-8.933345,-9.32349
0,12.1627874,1,-3.596899,-8.933346,-9.344854
0,12.1644583,1,0.413299561,-8.933346,-9.366213
0,12.1661282,1,4.41947746,-8.933346,-9.38755
0,12.7440643,1,6.20097733,-8.933346,-9.275681
0,12.7457314,1,3.92391968,-8.933346,-9.314835
0,12.7473984,1,-0.075531006,-8.933346,-9.383617
0,12.7490711,1,-4.089512,-8.933346,-9.45265
0,12.750741,1,-8.096912,-8.933345,-9.521566
0,12.7524109,1,-12.1030369,-8.933346,-9.590471
0,12.7540817,1,-16.1138458,-8.933346,-9.658987
0,12.7557507,1,-20.1155739,-8.933346,-9.729391
0,12.7574224,1,-24.0137329,-8.913546,-9.900293
0,12.7590923,1,-27.8904953,-8.84927,-10.1349354
0,12.7607651,1,-31.7839966,-8.765425,-10.460125
0,12.7625179,1,-33.75163,-8.18759251,-11.5492477
0,12.7641916,1,-31.5707626,-6.29814,-13.3198185
0,12.7658634,1,-28.9667473,-3.657578,-14.4304094
0,12.76753,1,-25.98501,-0.9066602,-13.40358
0,12.7692,1,-22.9812946,1.44334877,-11.1388168
0,12.7708683,1,-19.4982262,1.56665456,-9.481314
0,12.7725363,1,-18.0645676,1.56665456,-10.60861
0,12.7742062,1,-19.9059372,1.56665456,-13.8233376
0,12.7758789,1,-22.0527821,1.56665456,-17.2158813
0,12.7775488,1,-24.19981,1.56665456,-20.5773067
0,12.7792206,1,-25.7232189,1.59433329,-23.4666672
0,12.7808895,1,-23.39401,1.56665456,-25.0964928
0,12.7825584,1,-20.23408,1.56665456,-26.5886288
0,12.8075581,1,-20.21,1.56665456,-26.6
0,12.8092308,1,-22.1069031,1.56665456,-25.2314968
0,12.8109035,1,-25.3320045,1.58105648,-22.8869686
0,12.8125744,1,-25.8585987,1.56665456,-19.8870926
0,12.8142433,1,-23.2658043,1.56665456,-16.9073238
0,12.8159113,1,-20.80235,1.56665456,-13.8764324
0,12.8175812,1,-19.8140755,1.56665456,-10.1052685
0,12.819252,1,-21.42077,1.56665456,-6.854393
0,12.8442612,1,-22.02,1.56665456,-5.13999
0,12.845933,1,-21.2337379,1.56665456,-7.33562469
0,12.8476009,1,-19.5342846,1.56665456,-10.82831
0,12.849268,1,-20.8626652,1.56665456,-14.3860531
0,12.8509369,1,-22.8133965,1.56665456,-17.8828926
0,12.852603,1,-24.7665081,1.56665456,-21.3207626
0,12.8542728,1,-25.2628937,1.56665456,-24.328949
0,12.85594,1,-22.1356583,1.56665456,-25.9746037
0,12.9226274,1,-20.21,1.56665456,-26.6
0,12.9242964,1,-22.0660877,1.56665456,-25.2609367
0,12.9259691,1,-25.2963581,1.58650184,-22.9195518
0,12.9276361,1,-25.8891163,1.56665456,-19.9349842
0,12.929307,1,-23.3060665,1.56665456,-16.9517632
0,12.930975,1,-20.9012566,1.56665456,-14.0741692
0,12.932642,1,-19.80754,1.56665456,-10.3394413
0,12.9343109,1,-21.1484451,1.56665456,-8.456423
0,12.9359808,1,-23.477911,1.56665456,-10.3383427
0,12.9376478,1,-25.4900913,0.018945575,-12.6326828
0,12.9393158,1,-27.6699219,-2.54413557,-14.23794
0,12.9409847,1,-30.74436,-5.38609362,-13.870245
0,12.9426537,1,-33.584446,-8.035353,-11.8058891
0,12.9443264,1,-36.844696,-8.933346,-9.852779
0,12.9459972,1,-39.3993835,-8.933346,-10.1388817
0,12.9476643,1,-38.21157,-8.933347,-12.9495735
0,12.9493351,1,-36.0436,-8.933347,-16.3208141
0,12.9510021,1,-33.87962,-8.933346,-19.6858368
0,12.9526758,1,-31.7028618,-8.933346,-23.0595646
0,12.9543486,1,-29.6009464,-8.933346,-26.4151173
0,12.95602,1,-28.9810219,-8.933346,-30.299633
0,12.9576912,1,-28.88945,-8.933346,-34.3102875
0,13.4290066,1,-28.8600082,-8.933346,-35.6
0,13.4306774,1,-28.9553528,-8.933346,-33.3007965
0,13.4323444,1,-29.1211929,-8.933346,-29.3009033
0,13.4340172,1,-29.89125,-8.933346,-25.4636421
0,13.4356861,1,-31.90487,-8.933346,-21.9987125
0,13.4373541,1,-33.9150276,-8.933346,-18.5397034
0,13.4390211,1,-35.9339066,-8.933347,-15.1097145
0,13.440691,1,-37.5718765,-8.933346,-11.4969463
0,13.4423618,1,-37.65329,-8.933346,-8.880049
0,13.4440336,1,-35.6393967,-8.933346,-10.0376091
0,13.4457026,1,-33.05946,-7.853198,-12.03204
0,13.4473705,1,-30.7198486,-5.385538,-13.85111
0,13.4490385,1,-28.0109978,-2.89030266,-14.3262577
0,13.4507113,1,-25.0418243,0.131446242,-12.6694279
0,13.4523792,1,-21.9131165,1.56665456,-10.3763943
0,13.45405,1,-18.5948029,1.56665456,-9.524771
0,13.45572,1,-18.48138,1.56665456,-11.5351219
0,13.4573879,1,-20.6114368,1.56665456,-14.9160948
0,13.4590588,1,-22.7521553,1.56665456,-18.309
0,13.4607306,1,-24.8898544,1.56665456,-21.6500587
0,13.4623985,1,-25.397871,1.56665456,-23.7768288
0,13.4640713,1,-22.2408142,1.56665456,-25.6297684
0,15.4644756,1,-20.21,1.56665456,-26.6
0,15.4661427,1,-22.097271,1.56665456,-25.2384357
0,15.4678144,1,-25.3259964,1.5821805,-22.893734
0,15.4694881,1,-25.8748989,1.56665456,-19.902935
0,15.4711552,1,-23.27806,1.56665456,-16.9182
0,15.472826,1,-20.813467,1.56665456,-13.9340973
0,15.474494,1,-19.5449944,1.56665456,-10.1747761
0,15.476162,1,-18.7687664,1.56665456,-6.351753
0,15.4778337,1,-19.9596939,1.56665456,-2.53515816
0,15.50284,1,-22.09,1.56665456,-1.35998726
0,15.5045128,1,-20.1089783,1.56665456,-2.58688545
0,15.5061817,1,-18.7652225,1.56665456,-5.97979736
0,15.5078545,1,-19.4110527,1.56665456,-9.886776
0,15.5095234,1,-19.98259,1.56665456,-11.9259644
0,15.5111923,1,-21.2918453,1.56665456,-14.7590017
0,15.5128613,1,-23.1642838,1.56665456,-18.2990856
0,15.5145321,1,-25.0345173,1.56665456,-21.7703247
0,15.5161991,1,-25.017086,1.56665456,-24.701725
0,15.5178719,1,-21.5755825,1.56665456,-26.16761
0,15.7679415,1,-20.21,1.56665456,-26.6
0,15.7696114,1,-22.1007462,1.56665456,-25.235939
0,15.7712822,1,-25.3259583,1.58211553,-22.8933411
0,15.7729559,1,-25.8677731,1.56665456,-19.8932037
0,15.7746239,1,-23.2774448,1.56665456,-16.917942
0,15.7762928,1,-20.83503,1.56665456,-13.9369974
0,15.77796,1,-19.82528,1.56665456,-10.1880207
0,15.7796268,1,-21.3385124,1.56665456,-7.09788132
0,15.8046322,1,-22.02,1.56665456,-5.13999
0,15.8062992,1,-21.2405853,1.56665456,-7.321823
0,15.807972,1,-19.5341129,1.56665456,-10.823616
0,15.8096409,1,-20.861145,1.56665456,-14.3863115
0,15.81131,1,-22.81205,1.56665456,-17.88211
0,15.8129778,1,-24.7662144,1.56665456,-21.314045
0,15.8146477,1,-25.2572021,1.56665456,-24.3538113
0,15.81632,1,-22.1101913,1.56665456,-25.9931183
0,16.1247272,1,-20.21,1.56665456,-26.6
0,16.1264,1,-22.0623264,1.56665456,-25.2636471
0,16.1280727,1,-25.2943039,1.586863,-22.9217186
0,16.1297417,1,-25.8953781,1.56665456,-19.9389343
0,16.1314087,1,-23.3117924,1.56665456,-16.9562035
0,16.1330776,1,-20.8439312,1.56665456,-13.9592085
0,16.1347466,1,-19.83734,1.56665456,-10.19314
0,16.1364174,1,-21.0952187,1.56665456,-8.515425
0,16.1380882,1,-23.4480419,1.56665456,-10.4078617
0,16.1397552,1,-25.5000267,-0.017036557,-12.6628647
0,16.1414223,1,-27.7027245,-2.58917475,-14.2492085
0,16.1430931,1,-30.7986832,-5.447424,-13.8419781
0,16.14476,1,-33.6335831,-8.05463,-11.7674522
0,16.1464272,1,-36.88675,-8.933346,-9.834459
0,16.1480942,1,-39.3988838,-8.933346,-10.1856
0,16.149765,1,-38.1670837,-8.933347,-13.02931
0,16.1514359,1,-35.99585,-8.933347,-16.4029121
0,16.15311,1,-33.8221474,-8.933346,-19.7803345
0,16.1547813,1,-31.6485443,-8.933346,-23.1424
0,16.1564484,1,-29.56477,-8.933346,-26.4953232
0,16.1581173,1,-28.9816074,-8.933346,-30.3872013
0,16.1597881,1,-28.8881035,-8.933346,-34.3956
0,16.93013,1,-28.8600082,-8.933346,-35.6
0,16.931797,1,-28.9545746,-8.933346,-33.3192825
0,16.9334679,1,-29.1205368,-8.933346,-29.3163834
0,16.9351349,1,-29.8752174,-8.933346,-25.4837456
0,16.9368057,1,-31.8903236,-8.933346,-22.0187378
0,16.9384727,1,-33.901886,-8.933346,-18.559782
0,16.9401436,1,-35.9242859,-8.933347,-15.125433
0,16.9418163,1,-37.57023,-8.933346,-11.5072079
0,16.9434834,1,-37.66266,-8.933346,-8.87068748
0,16.9451542,1,-35.6826324,-8.933346,-10.016016
0,16.9468269,1,-33.08857,-7.869569,-12.0153275
0,16.9484978,1,-30.7381248,-5.40555334,-13.8423271
0,16.9501724,1,-28.0247726,-2.895269,-14.2927322
0,16.9518471,1,-25.0159416,0.137641549,-12.6779881
0,16.9535179,1,-21.89843,1.56665456,-10.3577938
0,16.9551849,1,-18.5801144,1.56665456,-9.54225349
0,16.9568558,1,-18.48349,1.56665456,-11.5725183
0,16.9585266,1,-20.6230679,1.56665456,-14.9573555
0,16.9601955,1,-22.7675266,1.56665456,-18.3457928
0,16.9618683,1,-24.9046364,1.56665456,-21.6603127
0,16.96354,1,-25.3477631,1.56665456,-23.8669624
0,16.9652061,1,-22.1625538,1.56665456,-25.692812
0,17.6115952,1,-20.21,1.56665456,-26.6
0,17.6132679,1,-22.07318,1.56665456,-25.2558384
0,17.61494,1,-25.3038559,1.58545852,-22.9133186
0,17.61661,1,-25.8862572,1.56665456,-19.9260578
0,17.6182785,1,-23.2945023,1.56665456,-16.9372578
0,17.61995,1,-20.8430748,1.56665456,-13.9892235
0,17.6216221,1,-19.7649689,1.56665456,-10.2027607
0,17.62329,1,-21.1755676,1.56665456,-8.573275
0,17.624958,1,-23.5680218,1.56665456,-10.5764637
0,17.6266251,1,-25.61273,-0.2002052,-12.7905064
0,17.6282959,1,-27.90607,-2.813867,-14.2962027
0,17.6299686,1,-30.978611,-5.65645933,-13.7393684
0,17.6316338,1,-32.5358734,-8.341186,-11.2575111
0,17.6333065,1,-31.2197762,-8.90441,-9.26388
0,17.6349773,1,-27.2862434,-8.911792,-9.224251
0,17.6366482,1,-23.2754173,-8.926113,-9.244947
0,17.63832,1,-19.2647858,-8.933346,-9.265621
0,17.6399879,1,-15.2606544,-8.933346,-9.286278
0,17.6416588,1,-11.2498989,-8.933346,-9.306963
0,17.64333,1,-7.24294758,-8.933346,-9.327625
0,17.645,1,-3.23476982,-8.933346,-9.348307
0,17.6466675,1,0.7713337,-8.933346,-9.368971
0,17.6483345,1,4.771942,-8.933346,-9.389608
1,8.007596,1,5.81601334,-8.933346,-9.394985
1,8.009267,1,3.52163887,-8.933346,-9.422865
1,8.010937,1,-0.4835701,-8.933346,-9.47156
1,8.012603,1,-4.48339653,-8.933346,-9.520178
1,8.01427,1,-8.483355,-8.933345,-9.5688
1,8.01594,1,-12.4900417,-8.933346,-9.617506
1,8.017609,1,-16.4962616,-8.933346,-9.666166
1,8.019279,1,-20.5020523,-8.933346,-9.738604
1,8.020947,1,-24.3814125,-8.908098,-9.919542
1,8.022619,1,-28.2640228,-8.84194,-10.1628342
1,8.024292,1,-32.15101,-8.759195,-10.4870281
1,8.025962,1,-33.7201843,-8.132107,-11.63652
1,8.027631,1,-31.5353432,-6.279154,-13.32897
1,8.0293,1,-28.95829,-3.651832,-14.4339914
1,8.030971,1,-25.9938831,-0.912904859,-13.4000816
1,8.032642,1,-22.9814758,1.44248676,-11.1369991
1,8.034312,1,-19.49426,1.56665456,-9.478716
1,8.03598,1,-18.0656357,1.56665456,-10.6033316
1,8.037648,1,-19.90636,1.56665456,-13.8175964
1,8.03932,1,-22.0498314,1.56665456,-17.2073479
1,8.040994,1,-24.2001076,1.56665456,-20.5708828
1,8.04266548,1,-25.7215614,1.59449911,-23.4666672
1,8.044338,1,-23.3833923,1.56665456,-25.1067429
1,8.04601,1,-20.2291069,1.56665456,-26.591011
1,9.096362,1,-20.21,1.56665456,-26.6
1,9.098034,1,-22.105257,1.56665456,-25.232666
1,9.099705,1,-25.32862,1.581568,-22.8900261
1,9.101374,1,-25.8644867,1.56665456,-19.8942928
1,9.103041,1,-23.2713013,1.56665456,-16.9122524
1,9.104712,1,-20.865099,1.56665456,-14.0290928
1,9.106383,1,-19.571022,1.56665456,-10.2732468
1,9.108051,1,-18.7523689,1.56665456,-6.451441
1,9.10972,1,-19.92176,1.56665456,-2.63526344
1,9.111388,1,-22.0652027,1.56665456,-1.33861351
1,9.136393,1,-22.09,1.56665456,-1.35998726
1,9.138064,1,-20.1111584,1.56665456,-2.58550644
1,9.139732,1,-18.764843,1.56665456,-5.97400856
1,9.141405,1,-19.4087429,1.56665456,-9.881947
1,9.143085,1,-19.9861374,1.56665456,-11.9432917
1,9.144754,1,-21.3486919,1.56665456,-14.86565
1,9.146421,1,-23.2194824,1.56665456,-18.40303
1,9.148094,1,-25.0895538,1.56665456,-21.89156
1,9.149764,1,-24.93885,1.56665456,-24.7975445
1,9.151431,1,-21.446497,1.56665456,-26.2130527
1,10.3184195,1,-20.21,1.56665456,-26.6
1,10.3200884,1,-22.0868053,1.56665456,-25.2763557
1,10.3217611,1,-25.3681221,1.59303975,-22.9621582
1,10.323431,1,-28.6440449,1.56665456,-20.65175
1,10.3251009,1,-31.91728,1.56665456,-18.3491726
1,10.326767,1,-35.09717,1.56665456,-16.0014229
1,10.3284426,1,-37.2684555,1.56665456,-12.6950264
1,10.3301086,1,-38.76984,1.56665456,-8.987392
1,10.3317757,1,-40.75236,1.56665456,-5.90737152
1,10.3334465,1,-44.6047745,1.56665456,-5.71054649
1,10.3351154,1,-48.6122,1.56665456,-5.73324
1,10.33685,1,-51.57002,1.56665456,-5.74998665
1,10.54379,1,-51.57002,1.56665456,-5.74998665
1,10.54546,1,-49.24129,1.56665456,-5.91091728
1,10.54713,1,-45.25127,1.56665456,-6.17526436
1,10.5488,1,-41.30365,1.56665456,-6.44939041
1,10.5504732,1,-38.32054,1.56665456,-8.678244
1,10.5521431,1,-37.288208,1.56665456,-12.4624557
1,10.5538149,1,-35.2548027,1.56665456,-15.8053
1,10.5554838,1,-32.1378326,1.56665456,-18.286417
1,10.5571556,1,-28.8459911,1.56665456,-20.5808029
1,10.5588226,1,-25.5636978,1.5769304,-22.868536
1,10.56049,1,-22.2814217,1.56665456,-25.15625
1,10.5621614,1,-20.21,1.56665456,-26.6
1,10.7872334,1,-20.21,1.56665456,-26.6
1,10.7889,1,-22.0877419,1.56665456,-25.2453117
1,10.7905722,1,-25.3080368,1.5862124,-22.9181061
1,10.792244,1,-25.9484081,1.56665456,-19.9859142
1,10.7939186,1,-23.3572922,1.56665456,-16.9998436
1,10.7955885,1,-20.9272366,1.56665456,-14.1194706
1,10.7972565,1,-19.7979,1.56665456,-10.3790188
1,10.7989273,1,-21.3151245,1.56665456,-7.15129471
1,10.8239365,1,-22.02,1.56665456,-5.13999
1,10.8256083,1,-21.2362385,1.56665456,-7.33297729
1,10.8272781,1,-19.5226517,1.56665456,-10.8304663
1,10.82895,1,-20.8551025,1.56665456,-14.3952579
1,10.8306227,1,-22.8143368,1.56665456,-17.8973446
1,10.8322935,1,-24.7755356,1.56665456,-21.3296852
1,10.8339653,1,-25.2533226,1.56665456,-24.3449421
1,10.8356323,1,-22.1058617,1.56665456,-25.9827919
1,11.5191679,1,-20.21,1.56665456,-26.6
1,11.5208359,1,-22.0997334,1.56665456,-25.2366619
1,11.5225105,1,-25.3299522,1.58133471,-22.88863
1,11.5241776,1,-25.8567219,1.56665456,-19.9601154
1,11.52585,1,-23.2103081,1.56665456,-17.0056152
1,11.5275192,1,-20.49611,1.56665456,-14.0606747
1,11.52919,1,-17.7783661,1.56665456,-11.1118755
1,11.5308571,1,-13.1628332,1.56665456,-9.335455
1,11.532526,1,-9.333547,1.56665456,-8.572462
1,11.600441,1,-9.0199995,1.56665456,-8.509989
1,11.602108,1,-11.3054371,1.56665456,-8.94264
1,11.6037769,1,-16.2261257,1.56665456,-9.833326
1,11.6054459,1,-19.3799477,1.56665456,-11.7394943
1,11.6071157,1,-21.3338318,1.56665456,-15.2382355
1,11.6087828,1,-23.285614,1.56665456,-18.7332439
1,11.6104565,1,-25.220562,1.56665456,-22.1549187
1,11.6121244,1,-24.7820358,1.56665456,-24.92854
1,11.6137943,1,-21.1836643,1.56665456,-26.2906151
1,12.0965309,1,-20.21,1.56665456,-26.6
1,12.0981979,1,-22.0633526,1.56665456,-25.262907
1,12.0998659,1,-25.2860661,1.58798265,-22.9283981
1,12.10154,1,-25.8746567,1.56665456,-19.9214172
1,12.1032066,1,-23.2894745,1.56665456,-16.9350338
1,12.1048737,1,-20.8858471,1.56665456,-14.0421047
1,12.1065426,1,-19.8337364,1.56665456,-10.2920513
1,12.1082134,1,-20.7021255,1.56665456,-8.717762
1,12.1098795,1,-23.06607,1.56665456,-10.405405
1,12.1115532,1,-25.3587112,0.08887184,-12.6074438
1,12.1132221,1,-27.5688953,-2.44306755,-14.22183
1,12.114893,1,-30.66997,-5.30632973,-13.9039879
1,12.1165619,1,-32.450676,-8.057895,-11.5670586
1,12.1182308,1,-31.5568924,-8.903804,-9.348379
1,12.1199007,1,-27.7273445,-8.910206,-9.224369
1,12.1215687,1,-23.723278,-8.924504,-9.244741
1,12.1232414,1,-19.7118549,-8.933346,-9.26515
1,12.1249123,1,-15.6996059,-8.933346,-9.285561
1,12.1265812,1,-11.8043127,-8.933346,-9.270014
1,12.1282511,1,-7.950782,-8.933345,-9.198124
1,12.129921,1,-4.036503,-8.933346,-9.246178
1,12.131588,1,-0.158081055,-8.933346,-9.467213
1,12.1332579,1,3.65519714,-8.933346,-9.480703
1,12.7175674,1,6.21499062,-8.933346,-9.365053
1,12.7192354,1,3.93702316,-8.933346,-9.395252
